MAC,Timestamp,Signal Quality,Channel Frequency
0c:23:69:b0:0e:26,1677679813.1427433,59,2412
0c:23:69:b0:0e:26,1677679813.1475744,59,2412
0c:23:69:b0:0e:26,1677679813.2255893,54,2412
0c:23:69:b0:0e:26,1677679813.2269874,54,2412
0c:23:69:b0:0e:26,1677679813.2285244,54,2412
0c:23:69:b0:0e:26,1677679813.2981064,59,2412
0c:23:69:b0:0e:26,1677679813.2995052,63,2412
6a:69:4b:53:56:58,1677679814.8063953,86,2412
6a:69:4b:53:56:58,1677679814.8454351,77,2412
fa:b4:58:58:25:72,1677679822.4533403,90,2412
0c:23:69:b0:0e:26,1677679823.1214592,72,2412
0c:23:69:b0:0e:26,1677679823.1425734,72,2412
0c:23:69:b0:0e:26,1677679823.3006902,68,2412
0c:23:69:b0:0e:26,1677679833.1268823,59,2412
0c:23:69:b0:0e:26,1677679833.1308882,59,2412
0c:23:69:b0:0e:26,1677679833.1466615,59,2412
0c:23:69:b0:0e:26,1677679833.1499884,77,2412
0c:23:69:b0:0e:26,1677679833.2253644,59,2412
0c:23:69:b0:0e:26,1677679833.2268143,77,2412
0c:23:69:b0:0e:26,1677679833.3335173,68,2412
0c:23:69:b0:0e:26,1677679833.3349204,68,2412
0c:23:69:b0:0e:26,1677679833.3363624,63,2412
ce:50:a0:8d:66:fb,1677679838.1912484,77,2412
9e:0a:7e:ab:e0:fb,1677679839.6025944,72,2412
0c:23:69:b0:0e:26,1677679841.1390843,68,2412
0c:23:69:b0:0e:26,1677679841.2348332,63,2412
ae:d4:81:bb:d7:f6,1677679842.7494295,77,2422
ae:d4:81:bb:d7:f6,1677679842.7946773,68,2427
ae:d4:81:bb:d7:f6,1677679842.8304465,68,2427
0c:23:69:b0:0e:26,1677679844.2967741,63,5220
0c:23:69:b0:0e:26,1677679844.2968013,63,5220
0c:23:69:b0:0e:26,1677679844.3169274,54,5220
0c:23:69:b0:0e:26,1677679844.3169553,66,5220
0c:23:69:b0:0e:26,1677679844.3169923,60,5220
0c:23:69:b0:0e:26,1677679844.3399825,21,5240
0c:23:69:b0:0e:26,1677679844.3400123,21,5240
0c:23:69:b0:0e:26,1677679844.3416953,18,5240
0c:23:69:b0:0e:26,1677679844.3601174,27,5240
0c:23:69:b0:0e:26,1677679844.3601444,27,5240
9a:cc:57:22:03:2b,1677679849.5635555,77,2412
0c:23:69:b0:0e:26,1677679851.1365733,63,2412
0c:23:69:b0:0e:26,1677679851.1571703,68,2412
0c:23:69:b0:0e:26,1677679851.2403593,81,2412
92:63:e2:b0:98:14,1677679858.4429905,68,2412
1a:e7:16:f1:a9:1e,1677679858.7846482,86,2412
1a:e7:16:f1:a9:1e,1677679858.8389413,72,2412
ce:64:95:f5:aa:dd,1677679859.4937513,72,2412
ce:64:95:f5:aa:dd,1677679859.5563774,77,2412
da:89:29:3f:03:d6,1677679860.9437454,100,2442
e6:78:54:fa:e0:59,1677679861.1274705,54,2452
e6:78:54:fa:e0:59,1677679861.1477363,68,2452
ca:28:3a:85:86:53,1677679861.6702042,95,2472
20:1f:3b:1f:ec:ba,1677679861.6738684,95,2472
b6:c0:1a:77:90:85,1677679861.8405423,27,5180
b6:78:f3:cd:fe:32,1677679864.9424062,68,2412
f6:6d:2a:34:9e:0b,1677679865.9065483,100,2412
f6:6d:2a:34:9e:0b,1677679865.9267383,100,2412
8e:53:13:fe:07:b6,1677679868.7467535,100,2412
fe:ad:f2:fd:10:b9,1677679868.7827373,100,2412
fe:ad:f2:fd:10:b9,1677679868.8029995,100,2412
62:29:81:7d:cb:22,1677679868.8826284,63,2412
14:c1:4e:7c:c8:e9,1677679869.2419612,81,2417
14:c1:4e:7c:c8:e9,1677679869.3395574,95,2422
