Bin start,Bin end,Number of unique MAC addresses
1678120609.97369,1678120669.97369,9
1678120669.97369,1678120729.97369,0
1678120670.3074636,1678120730.3074636,36
1678120730.3074636,1678120790.3074636,0
1678120730.7618647,1678120790.7618647,46
1678120790.7618647,1678120850.7618647,0
1678120792.5047724,1678120852.5047724,43
1678120852.5047724,1678120912.5047724,0
1678120857.317983,1678120917.317983,33
1678120917.317983,1678120977.317983,0
1678120922.5733628,1678120982.5733628,30
1678120982.5733628,1678121042.5733628,0
1678120982.7832785,1678121042.7832785,40
1678121042.7832785,1678121102.7832785,0
1678121049.950205,1678121109.950205,36
1678121109.950205,1678121169.950205,0
1678121111.3822765,1678121171.3822765,50
1678121171.3822765,1678121231.3822765,0
1678121171.4128392,1678121231.4128392,51
1678121231.4128392,1678121291.4128392,0
1678121232.572154,1678121292.572154,22
1678121292.572154,1678121352.572154,0
1678121300.371136,1678121360.371136,22
1678121360.371136,1678121420.371136,0
1678121370.8283956,1678121430.8283956,15
1678121430.8283956,1678121490.8283956,0
1678121434.4209363,1678121494.4209363,26
1678121494.4209363,1678121554.4209363,0
1678121495.1639144,1678121555.1639144,33
1678121555.1639144,1678121615.1639144,0
1678121557.0516934,1678121617.0516934,37
1678121617.0516934,1678121677.0516934,0
1678121622.691853,1678121682.691853,37
1678121682.691853,1678121742.691853,0
1678121683.3212671,1678121743.3212671,41
1678121743.3212671,1678121803.3212671,0
1678121743.9228988,1678121803.9228988,19
1678121803.9228988,1678121863.9228988,0
1678121804.417566,1678121864.417566,30
1678121864.417566,1678121924.417566,0
1678121865.592987,1678121925.592987,15
1678121925.592987,1678121985.592987,0
1678121930.4255896,1678121990.4255896,18
1678121990.4255896,1678122050.4255896,0
1678121996.7480135,1678122056.7480135,15
1678122056.7480135,1678122116.7480135,0
1678122056.927831,1678122116.927831,11
1678122116.927831,1678122176.927831,0
1678122123.2874863,1678122183.2874863,42
1678122183.2874863,1678122243.2874863,0
1678122183.761667,1678122243.761667,44
1678122243.761667,1678122303.761667,0
1678122245.2062886,1678122305.2062886,23
1678122305.2062886,1678122365.2062886,0
1678122310.7739408,1678122370.7739408,24
1678122370.7739408,1678122430.7739408,0
1678122378.3183153,1678122438.3183153,31
1678122438.3183153,1678122498.3183153,0
1678122445.4398317,1678122505.4398317,28
1678122505.4398317,1678122565.4398317,0
1678122509.0371068,1678122569.0371068,38
1678122569.0371068,1678122629.0371068,0
1678122570.816189,1678122630.816189,50
1678122630.816189,1678122690.816189,0
1678122631.435779,1678122691.435779,27
1678122691.435779,1678122751.435779,0
1678122691.5908978,1678122751.5908978,30
1678122751.5908978,1678122811.5908978,0
1678122754.1085873,1678122814.1085873,42
1678122814.1085873,1678122874.1085873,0
1678122815.668758,1678122875.668758,41
1678122875.668758,1678122935.668758,0
1678122878.9141867,1678122938.9141867,39
1678122938.9141867,1678122998.9141867,0
1678122939.5840912,1678122999.5840912,66
1678122999.5840912,1678123059.5840912,0
1678123000.2062354,1678123060.2062354,43
1678123060.2062354,1678123120.2062354,0
1678123061.1986084,1678123121.1986084,18
1678123121.1986084,1678123181.1986084,0
1678123123.0863624,1678123183.0863624,18
1678123183.0863624,1678123243.0863624,0
1678123190.515401,1678123250.515401,20
1678123250.515401,1678123310.515401,0
1678123250.703297,1678123310.703297,11
1678123310.703297,1678123370.703297,0
1678123312.1790874,1678123372.1790874,17
1678123372.1790874,1678123432.1790874,0
1678123374.6813219,1678123434.6813219,22
1678123434.6813219,1678123494.6813219,0
1678123436.220753,1678123496.220753,21
1678123496.220753,1678123556.220753,0
1678123502.6244035,1678123562.6244035,20
1678123562.6244035,1678123622.6244035,0
1678123564.6589763,1678123624.6589763,17
1678123624.6589763,1678123684.6589763,0
1678123626.136043,1678123686.136043,30
1678123686.136043,1678123746.136043,0
1678123686.4941843,1678123746.4941843,23
1678123746.4941843,1678123806.4941843,0
1678123747.915345,1678123807.915345,11
1678123807.915345,1678123867.915345,0
1678123809.2908163,1678123869.2908163,21
1678123869.2908163,1678123929.2908163,0
1678123871.980788,1678123931.980788,12
1678123931.980788,1678123991.980788,0
1678123933.6367497,1678123993.6367497,15
1678123993.6367497,1678124053.6367497,0
1678123996.6739175,1678124056.6739175,15
1678124056.6739175,1678124116.6739175,0
1678124067.9685373,1678124127.9685373,16
1678124127.9685373,1678124187.9685373,0
1678124129.5875041,1678124189.5875041,15
1678124189.5875041,1678124249.5875041,0
1678124190.5444105,1678124250.5444105,12
1678124250.5444105,1678124310.5444105,0
1678124252.7910576,1678124312.7910576,18
1678124312.7910576,1678124372.7910576,0
1678124312.8376884,1678124372.8376884,30
1678124372.8376884,1678124432.8376884,0
1678124379.116686,1678124439.116686,63
1678124439.116686,1678124499.116686,0
1678124439.5033126,1678124499.5033126,0
