MAC,Timestamp,Signal Quality,Channel Frequency
fe:81:c5:52:28:fa,1677847405.8642662,68,2412
fe:81:c5:52:28:fa,1677847405.8844712,72,2412
00:d0:2d:e3:92:c3,1677847412.192672,81,2412
4e:d9:00:38:44:5b,1677847415.8564112,81,2412
4e:d9:00:38:44:5b,1677847415.8575501,77,2412
f8:0f:f9:52:3a:31,1677847422.3543723,86,2412
ce:2f:9c:b8:fe:97,1677847423.071687,81,2412
a8:6b:ad:83:db:57,1677847439.479208,86,2412
a8:6b:ad:83:db:57,1677847439.5345023,77,2412
66:8b:3c:8d:9b:f4,1677847441.235722,86,2412
f8:0f:f9:52:3a:31,1677847452.933293,86,2417
f8:0f:f9:52:3a:31,1677847452.9343941,86,2417
f8:0f:f9:52:3a:31,1677847452.9355443,90,2417
f8:0f:f9:52:3a:31,1677847452.936563,90,2417
f8:0f:f9:52:3a:31,1677847453.031645,100,2422
52:11:18:9d:7f:ef,1677847455.509272,18,5540
a4:cf:99:72:82:1f,1677847455.5148103,15,5540
a4:cf:99:72:82:1f,1677847455.528918,12,5540
48:d6:d5:32:07:c0,1677847458.3757913,95,2412
36:f9:02:37:a2:c8,1677847460.0976982,68,2412
00:d0:2d:e3:92:c3,1677847462.533323,95,2447
00:d0:2d:e3:92:c3,1677847462.544316,81,2452
00:d0:2d:e3:92:c3,1677847462.564593,77,2452
fe:3e:88:73:39:ff,1677847462.583349,81,2452
1e:61:82:5e:6c:53,1677847466.3308213,86,2412
1a:c4:76:71:92:dc,1677847469.5531902,72,2412
00:d0:2d:e3:92:c3,1677847470.2783313,90,2412
52:d8:4b:0a:62:6b,1677847470.654328,72,2417
52:d8:4b:0a:62:6b,1677847470.7926672,77,2422
52:d8:4b:0a:62:6b,1677847470.8295672,81,2427
52:d8:4b:0a:62:6b,1677847470.861864,72,2427
52:d8:4b:0a:62:6b,1677847470.88293,86,2427
52:d8:4b:0a:62:6b,1677847470.955466,77,2432
52:d8:4b:0a:62:6b,1677847470.9755511,72,2432
52:d8:4b:0a:62:6b,1677847471.005217,86,2432
52:d8:4b:0a:62:6b,1677847471.075597,77,2437
52:d8:4b:0a:62:6b,1677847471.13755,81,2437
36:bf:de:98:e2:6f,1677847474.964873,77,2412
52:d8:4b:0a:62:6b,1677847475.715881,72,2412
52:d8:4b:0a:62:6b,1677847475.7368593,77,2412
52:d8:4b:0a:62:6b,1677847475.756993,68,2412
52:d8:4b:0a:62:6b,1677847475.777059,68,2412
52:d8:4b:0a:62:6b,1677847475.869573,63,2412
52:d8:4b:0a:62:6b,1677847475.909346,68,2412
52:d8:4b:0a:62:6b,1677847480.906024,21,5180
d6:ab:93:39:32:81,1677847483.7692661,90,2412
