MAC,Timestamp,Signal Quality,Channel Frequency
da:a1:19:eb:5b:93,1677760022.3065984,72,2412
00:d0:2d:e3:92:c3,1677760024.4889896,86,2412
e6:ce:a6:fe:11:cb,1677760027.7160406,60,5220
e6:ce:a6:fe:11:cb,1677760027.7363255,45,5220
da:a1:19:84:59:fa,1677760030.2763827,81,2412
3a:80:ee:3d:15:d1,1677760030.8013365,86,2412
7a:13:36:21:e0:fc,1677760033.6788316,86,2412
ae:20:84:ff:6c:cd,1677760035.8916886,72,2457
ae:20:84:ff:6c:cd,1677760035.9493716,72,2457
be:2f:da:fc:1e:53,1677760039.3362625,72,2412
00:d0:2d:e3:92:c3,1677760042.3257024,86,2412
00:d0:2d:e3:92:c3,1677760050.3689754,86,2412
00:d0:2d:e3:92:c3,1677760050.3866353,86,2412
16:1c:d6:d6:0d:70,1677760051.6949754,77,2412
e2:62:67:72:79:94,1677760052.2773714,77,2412
7a:75:18:5d:0d:05,1677760053.6341724,77,2457
00:d0:2d:e3:92:c3,1677760058.4350743,95,2412
00:d0:2d:e3:92:c3,1677760058.4502294,81,2412
ae:4a:c4:4c:e4:d3,1677760063.7640035,18,5300
ae:4a:c4:4c:e4:d3,1677760063.9706893,18,5500
ae:4a:c4:4c:e4:d3,1677760063.9907932,24,5500
ae:4a:c4:4c:e4:d3,1677760064.0108845,15,5500
ae:4a:c4:4c:e4:d3,1677760064.2182784,18,5540
ae:4a:c4:4c:e4:d3,1677760064.4407825,9,5580
ae:4a:c4:4c:e4:d3,1677760064.4609053,18,5580
ae:4a:c4:4c:e4:d3,1677760064.7109604,18,5620
06:72:b6:bf:43:bf,1677760065.8883245,77,2412
00:d0:2d:e3:92:c3,1677760066.4950764,81,2412
00:d0:2d:e3:92:c3,1677760066.5093625,81,2412
da:19:56:8a:58:74,1677760068.3103094,95,2412
de:8d:e4:22:c7:bc,1677760070.6989033,81,2427
de:8d:e4:22:c7:bc,1677760070.7821684,86,2432
de:8d:e4:22:c7:bc,1677760070.8000937,81,2432
de:8d:e4:22:c7:bc,1677760070.8893783,86,2437
de:8d:e4:22:c7:bc,1677760070.9153535,81,2437
66:81:af:c9:12:90,1677760074.0318184,59,2412
f2:ec:4f:40:e3:7d,1677760074.0335274,59,2412
d6:8e:90:9b:35:d9,1677760076.1596053,100,2412
02:8a:1c:7e:42:8a,1677760076.1610234,100,2412
d6:8e:90:9b:35:d9,1677760076.2151446,59,2412
02:8a:1c:7e:42:8a,1677760076.2168155,59,2412
3a:b2:ee:39:3d:8b,1677760076.6270354,100,2412
72:46:df:65:66:f1,1677760076.6287985,100,2412
3a:b2:ee:39:3d:8b,1677760076.6864104,100,2412
72:46:df:65:66:f1,1677760076.6897833,100,2412
82:29:b6:0e:82:be,1677760079.1312895,63,2412
82:29:b6:0e:82:be,1677760079.1489644,59,2412
82:29:b6:0e:82:be,1677760079.2090373,63,2417
82:29:b6:0e:82:be,1677760079.2824554,68,2422
82:29:b6:0e:82:be,1677760079.3762226,63,2422
82:29:b6:0e:82:be,1677760079.6105225,81,2432
82:29:b6:0e:82:be,1677760079.8579364,77,2442
26:b6:61:c1:81:72,1677760083.1296926,68,2412
26:b6:61:c1:81:72,1677760083.1505404,63,2412
26:b6:61:c1:81:72,1677760083.1775594,63,2412
26:b6:61:c1:81:72,1677760083.1923125,63,2412
b6:53:3e:5a:38:e9,1677760084.2343395,81,2412
b6:53:3e:5a:38:e9,1677760084.2724435,72,2412
00:d0:2d:e3:92:c3,1677760084.3081985,86,2412
b6:53:3e:5a:38:e9,1677760084.3879144,72,2412
b6:53:3e:5a:38:e9,1677760084.4252393,81,2412
b6:53:3e:5a:38:e9,1677760084.6913404,81,2412
46:b7:14:70:36:cf,1677760086.1096816,81,2412
46:b7:14:70:36:cf,1677760086.1286294,81,2412
da:a1:19:8b:1f:f2,1677760088.3454344,90,2427
00:d0:2d:e3:92:c3,1677760092.3924904,86,2412
26:ac:a6:35:d1:36,1677760093.6135986,68,2412
26:ac:a6:35:d1:36,1677760093.6352885,68,2412
26:ac:a6:35:d1:36,1677760093.6546154,72,2412
26:ac:a6:35:d1:36,1677760093.6762304,77,2412
26:ac:a6:35:d1:36,1677760093.7812974,77,2412
ca:f4:27:9b:07:e8,1677760094.7082124,68,2412
ca:f4:27:9b:07:e8,1677760094.7308986,68,2412
ca:f4:27:9b:07:e8,1677760094.7543495,68,2412
da:a1:19:dc:5e:2f,1677760096.2640443,59,2412
da:a1:19:dc:5e:2f,1677760096.2843685,72,2412
b2:9c:6d:7b:46:fa,1677760096.7825093,81,2412
b2:9c:6d:7b:46:fa,1677760097.2043655,81,2427
da:a1:19:4a:39:36,1677760104.2352424,63,2412
da:a1:19:4a:39:36,1677760104.2392476,59,2412
da:a1:19:4a:39:36,1677760104.2532775,59,2412
da:a1:19:4a:39:36,1677760104.2596664,59,2412
da:a1:19:4a:39:36,1677760104.2951205,59,2412
da:a1:19:4a:39:36,1677760104.2966564,77,2412
da:a1:19:4a:39:36,1677760104.3171077,77,2412
da:a1:19:4a:39:36,1677760104.3186426,68,2412
da:a1:19:4a:39:36,1677760104.3386455,68,2412
86:ce:1f:53:5b:09,1677760106.5983944,100,2447
da:a1:19:58:24:0f,1677760112.2383835,77,2412
da:a1:19:58:24:0f,1677760112.2491834,72,2412
da:a1:19:58:24:0f,1677760112.2568164,72,2412
da:a1:19:58:24:0f,1677760112.2988515,77,2412
ba:f7:07:6d:cd:1d,1677760115.6821175,100,2457
f2:f0:5d:f4:72:f5,1677760116.3197134,15,5200
da:a1:19:45:0d:07,1677760120.2632706,77,2412
da:a1:19:45:0d:07,1677760120.3036854,77,2412
06:d2:77:6b:d8:80,1677760120.9177635,68,2412
36:f5:fc:90:e0:9d,1677760122.3573315,86,2412
e4:04:39:da:21:7a,1677760130.4832516,77,2412
e4:04:39:da:21:7a,1677760130.5171204,72,2412
e4:04:39:da:21:7a,1677760130.5484636,77,2412
da:a1:19:e4:09:1d,1677760136.2668803,72,2412
e4:04:39:da:21:7a,1677760145.7039557,86,2412
e4:04:39:da:21:7a,1677760145.7772655,77,2412
00:d0:2d:e3:92:c3,1677760150.7479935,95,2442
da:a1:19:eb:83:65,1677760160.6401656,36,5200
da:a1:19:eb:83:65,1677760160.6401896,30,5200
e6:96:ff:07:12:0e,1677760163.8117433,81,2412
e6:96:ff:07:12:0e,1677760163.8152905,81,2412
e6:96:ff:07:12:0e,1677760163.8527026,72,2412
3e:a0:3e:79:fa:60,1677760165.8920023,81,2412
3e:a0:3e:79:fa:60,1677760165.9151835,77,2412
9a:75:86:9c:f3:61,1677760167.6115723,77,2412
9a:75:86:9c:f3:61,1677760167.6232936,81,2412
da:a1:19:c6:19:69,1677760168.3581665,81,2432
da:a1:19:c6:19:69,1677760168.3597164,81,2432
00:d0:2d:e3:92:c3,1677760168.5672946,90,2442
e4:04:39:da:21:7a,1677760175.6999774,81,2412
da:a1:19:b3:d5:a3,1677760176.2492745,77,2412
da:a1:19:b3:d5:a3,1677760176.3150604,72,2412
96:3d:2b:e9:db:5f,1677760182.4521053,81,2412
da:a1:19:34:45:15,1677760184.2648873,63,2412
da:a1:19:34:45:15,1677760184.2878535,59,2412
da:a1:19:34:45:15,1677760184.3070786,63,2412
da:a1:19:34:45:15,1677760184.3188004,68,2412
da:a1:19:34:45:15,1677760184.3204083,68,2412
e4:04:39:da:21:7a,1677760190.7168055,81,2412
e4:04:39:da:21:7a,1677760190.7735195,77,2412
8e:fa:5d:b1:bd:93,1677760195.2155674,72,2442
8e:fa:5d:b1:bd:93,1677760195.3030775,77,2447
8e:fa:5d:b1:bd:93,1677760195.4115224,77,2452
8e:fa:5d:b1:bd:93,1677760195.5206103,72,2457
8e:fa:5d:b1:bd:93,1677760195.5227234,72,2457
8e:fa:5d:b1:bd:93,1677760195.5245066,72,2457
8e:fa:5d:b1:bd:93,1677760196.7542665,18,5300
8e:fa:5d:b1:bd:93,1677760196.7572465,30,5300
72:9f:0e:5e:a7:af,1677760199.3951054,86,2412
de:90:bc:cf:13:c2,1677760200.9859035,72,2412
de:90:bc:cf:13:c2,1677760200.9859605,72,2412
da:a1:19:07:b5:df,1677760208.3096094,81,2412
00:d0:2d:e3:92:c3,1677760210.3282764,81,2412
