MAC,Timestamp,Signal Quality,Channel Frequency
0c:23:69:5e:59:bb,1678098426.1510885,12,5580
0c:23:69:5e:59:bb,1678098426.1712458,21,5580
0c:23:69:5e:59:bb,1678098426.17127,21,5580
0c:23:69:5e:59:bb,1678098426.3593702,18,5620
0c:23:69:5e:59:bb,1678098426.3594005,21,5620
12:7a:d9:26:69:f1,1678098437.8044217,77,2412
4e:ec:a7:79:4a:b4,1678098440.2952116,95,2412
4e:ec:a7:79:4a:b4,1678098440.3645945,77,2412
0c:23:69:5e:59:bb,1678098442.6709993,18,5220
0c:23:69:5e:59:bb,1678098442.691135,15,5220
48:d6:d5:32:07:c0,1678098449.2449806,77,2412
00:d0:2d:e3:92:c3,1678098450.6610994,86,2452
00:d0:2d:e3:92:c3,1678098450.6850922,81,2452
42:ec:a3:5e:f2:2e,1678098460.3510864,15,5200
0c:23:69:5e:59:bb,1678098464.099038,72,2412
00:d0:2d:e3:92:c3,1678098466.4521399,86,2412
6e:11:b8:7b:c3:b9,1678098468.443223,77,2452
6e:11:b8:7b:c3:b9,1678098468.4655986,77,2452
02:4d:a5:35:b7:3a,1678098474.77799,86,2412
56:4f:df:fe:82:c3,1678098475.5230587,81,2412
b6:14:f9:4f:ed:10,1678098483.727024,68,2412
00:0e:8e:5e:70:04,1678098483.7467654,60,2412
da:a1:19:f6:e9:13,1678098490.2644465,77,2412
00:0e:8e:91:55:78,1678098490.7087514,21,2412
00:0e:8e:91:55:78,1678098490.7088206,24,2412
c6:01:c6:96:bf:1d,1678098490.899949,72,2412
ea:80:49:a2:1d:a7,1678098491.5683203,68,2412
0c:23:69:5e:59:bb,1678098491.6413624,68,2412
ea:80:49:a2:1d:a7,1678098491.6748347,72,2412
00:0e:8e:5e:70:04,1678098492.8296528,63,2412
00:0e:8e:5e:70:04,1678098492.829723,60,2412
3a:d2:c6:48:2c:f1,1678098493.4177423,68,2412
3a:d2:c6:48:2c:f1,1678098493.4402747,63,2412
0c:23:69:5e:59:bb,1678098494.0960999,72,2412
0c:23:69:5e:59:bb,1678098494.3553524,77,2422
0c:23:69:5e:59:bb,1678098494.3567066,72,2422
fa:3a:a2:ea:f5:04,1678098498.4521298,72,2412
5a:a0:67:f5:64:86,1678098498.8829818,77,2412
00:0e:8e:91:55:78,1678098499.792731,48,2412
00:0e:8e:91:55:78,1678098499.792774,54,2412
16:18:a0:12:a8:df,1678098500.0191133,72,2412
ee:5a:e2:d6:c1:d4,1678098500.318413,68,2412
00:d0:2d:e3:92:c3,1678098500.3952255,77,2412
