MAC,Timestamp,Signal Quality,Channel Frequency
a2:b3:ee:90:ee:5d,1677513400.9653487,100,2467
a2:b3:ee:90:ee:5d,1677513401.0039618,100,2472
a2:b3:ee:90:ee:5d,1677513401.0749972,100,2472
c6:18:2e:ef:a0:b5,1677513403.6527498,59,2412
9a:27:29:2d:90:9b,1677513404.8563044,68,2412
f2:10:39:59:9e:88,1677513406.1869245,59,2412
f2:10:39:59:9e:88,1677513406.205556,63,2412
1a:7a:b3:2a:c5:12,1677513406.318322,54,2412
1a:7a:b3:2a:c5:12,1677513406.3386006,59,2412
96:c1:b4:7a:37:9c,1677513406.4119368,68,2412
96:c1:b4:7a:37:9c,1677513406.4312341,72,2412
42:a9:84:00:0c:79,1677513406.4555502,68,2412
42:a9:84:00:0c:79,1677513406.4758358,68,2412
66:21:0f:2f:5d:1f,1677513408.2482262,63,2412
66:21:0f:2f:5d:1f,1677513408.2844715,59,2412
66:21:0f:2f:5d:1f,1677513408.3207996,100,2412
d2:06:fa:c9:80:a0,1677513408.5787225,54,2417
66:21:0f:2f:5d:1f,1677513408.584252,100,2417
66:21:0f:2f:5d:1f,1677513408.6211848,100,2417
66:21:0f:2f:5d:1f,1677513408.660131,100,2417
66:21:0f:2f:5d:1f,1677513408.696371,100,2422
66:21:0f:2f:5d:1f,1677513408.735646,100,2422
66:21:0f:2f:5d:1f,1677513408.7718632,100,2422
66:21:0f:2f:5d:1f,1677513408.8126512,54,2427
66:21:0f:2f:5d:1f,1677513408.848983,63,2427
66:21:0f:2f:5d:1f,1677513408.9257653,100,2432
66:21:0f:2f:5d:1f,1677513408.964765,100,2432
66:21:0f:2f:5d:1f,1677513409.0010004,100,2432
66:21:0f:2f:5d:1f,1677513409.0396984,100,2437
66:21:0f:2f:5d:1f,1677513409.3140328,63,2447
66:21:0f:2f:5d:1f,1677513409.35037,54,2447
66:21:0f:2f:5d:1f,1677513409.388954,54,2452
66:21:0f:2f:5d:1f,1677513409.42693,100,2452
f2:54:98:e4:2e:03,1677513409.4420488,72,2452
f2:54:98:e4:2e:03,1677513409.4961696,72,2452
66:21:0f:2f:5d:1f,1677513409.5016532,54,2452
66:21:0f:2f:5d:1f,1677513409.537923,100,2457
66:21:0f:2f:5d:1f,1677513409.6116745,100,2457
00:d0:2d:e3:92:c3,1677513413.1427484,86,2412
00:d0:2d:e3:92:c3,1677513413.1635058,81,2412
ba:b5:20:98:71:9d,1677513413.7429924,59,2412
12:f9:37:ea:d7:f9,1677513414.6675782,63,2412
62:cb:56:4a:a3:15,1677513417.2287688,59,2412
6a:93:1a:63:8a:33,1677513417.3598926,54,2412
6a:93:1a:63:8a:33,1677513417.3798811,54,2412
9a:fd:6f:dc:73:b4,1677513417.6376827,59,2422
9a:fd:6f:dc:73:b4,1677513417.6583412,59,2422
ae:42:ac:42:ed:27,1677513418.9495533,30,5180
ae:42:ac:42:ed:27,1677513418.9509833,27,5180
ae:42:ac:42:ed:27,1677513418.952073,30,5180
ae:42:ac:42:ed:27,1677513418.9533238,27,5180
ae:42:ac:42:ed:27,1677513418.953352,27,5180
ae:42:ac:42:ed:27,1677513418.9711084,39,5180
ae:42:ac:42:ed:27,1677513418.9734204,33,5180
ae:42:ac:42:ed:27,1677513418.9734473,30,5180
ae:42:ac:42:ed:27,1677513418.9751375,33,5180
ae:42:ac:42:ed:27,1677513418.976448,30,5180
ae:42:ac:42:ed:27,1677513418.9923449,36,5180
ae:42:ac:42:ed:27,1677513418.993672,27,5180
ae:42:ac:42:ed:27,1677513418.9936988,27,5180
ae:42:ac:42:ed:27,1677513418.9964197,24,5180
ae:42:ac:42:ed:27,1677513418.9979103,21,5180
ae:42:ac:42:ed:27,1677513419.0623562,21,5200
ae:42:ac:42:ed:27,1677513419.0623846,24,5200
ae:42:ac:42:ed:27,1677513419.0643551,27,5200
ae:42:ac:42:ed:27,1677513419.0643814,27,5200
ae:42:ac:42:ed:27,1677513419.066439,39,5200
ae:42:ac:42:ed:27,1677513419.0861576,21,5200
